transaction_id,customer_id,merchant_id,transaction_datetime,transaction_amount,payment_method,channel,device_type,merchant_category,customer_location,transaction_status,failure_reason,processor_response_ms,is_fraud,is_chargeback
TXN00042398,CUST007063,MERCH00158,2024-09-18 10:31:53,11.82,Credit Card,Online,Mobile,Restaurant,IL,Approved,None,332,0,0
TXN00030312,CUST000495,MERCH00138,2024-05-31 11:37:20,14.78,ACH,Mobile App,POS Terminal,Electronics,OH,Approved,None,267,0,0
TXN00091006,CUST011324,MERCH00442,2024-02-10 10:25:52,63.36,Debit Card,In-Store,Mobile,Retail,MA,Approved,None,620,0,0
TXN00078417,CUST003938,MERCH00572,2024-04-11 12:14:04,24.74,Debit Card,In-Store,POS Terminal,Travel,NY,Approved,None,196,0,0
TXN00020265,CUST005473,MERCH00773,2024-03-18 19:49:31,97.13,Credit Card,Mobile App,Mobile,Fuel,GA,Approved,None,409,0,0
TXN00026952,CUST008913,MERCH00427,2024-05-07 13:47:00,314.14,Debit Card,In-Store,Tablet,Fuel,GA,Approved,None,272,0,0
TXN00081314,CUST002029,MERCH00126,2024-07-01 04:25:06,103.0,Credit Card,Online,Desktop,Subscription,NC,Approved,None,329,0,0
TXN00070977,CUST003619,MERCH00784,2024-06-02 23:07:59,71.01,Credit Card,Mobile App,Mobile,Retail,OH,Approved,None,493,0,0
TXN00092251,CUST005427,MERCH00678,2024-08-09 22:37:06,9.3,Credit Card,Online,Desktop,Healthcare,AZ,Approved,None,481,0,0
TXN00043553,CUST000238,MERCH00666,2024-03-04 04:58:54,36.11,Credit Card,Online,Tablet,Electronics,MA,Approved,None,561,0,0
TXN00024808,CUST007034,MERCH00180,2024-11-20 15:48:03,102.78,Credit Card,Online,Mobile,Retail,PA,Approved,None,722,0,0
TXN00068202,CUST004970,MERCH00385,2024-03-28 04:38:43,30.55,Debit Card,Online,Mobile,Electronics,IL,Approved,None,80,0,0
TXN00068882,CUST009994,MERCH00086,2024-11-19 15:31:32,40.71,Credit Card,Online,Mobile,Restaurant,PA,Approved,None,541,0,0
TXN00051333,CUST000213,MERCH00013,2024-09-14 08:13:07,82.69,Credit Card,Mobile App,Desktop,Financial Services,CA,Approved,None,619,0,0
TXN00053652,CUST005877,MERCH00099,2024-09-14 09:49:07,26.31,Credit Card,In-Store,Mobile,Subscription,CO,Approved,None,451,0,0
TXN00068306,CUST001855,MERCH00490,2024-07-13 16:28:43,19.98,Digital Wallet,Online,Mobile,Retail,WA,Approved,None,525,0,0
TXN00044551,CUST011638,MERCH00405,2024-05-08 13:50:38,63.68,Credit Card,Online,Tablet,Travel,NV,Approved,None,438,0,0
TXN00091916,CUST010258,MERCH00648,2024-09-21 06:58:55,40.53,Debit Card,In-Store,Tablet,Retail,CO,Approved,None,328,0,0
TXN00039588,CUST007670,MERCH00521,2024-05-14 22:22:54,8.32,Debit Card,In-Store,Desktop,Retail,NY,Approved,None,430,0,0
TXN00011228,CUST006401,MERCH00223,2024-09-19 21:36:26,36.23,Digital Wallet,In-Store,Tablet,Grocery,AZ,Approved,None,568,0,0
TXN00085033,CUST005865,MERCH00036,2024-02-06 20:34:45,79.19,ACH,Online,Tablet,Retail,TX,Approved,None,403,0,0
TXN00090446,CUST008104,MERCH00417,2024-03-05 20:51:05,32.53,Credit Card,Online,Desktop,Restaurant,OH,Approved,None,706,0,0
TXN00093138,CUST011804,MERCH00423,2024-10-22 20:21:08,24.32,Digital Wallet,In-Store,POS Terminal,Electronics,MA,Approved,None,342,0,0
TXN00012012,CUST005238,MERCH00285,2024-10-10 04:18:57,46.33,Credit Card,Online,Desktop,Restaurant,AZ,Approved,None,503,0,0
TXN00008361,CUST005341,MERCH00274,2024-01-25 22:47:33,72.32,ACH,In-Store,Desktop,Entertainment,CO,Failed,Invalid Account,80,0,0
TXN00063445,CUST003053,MERCH00518,2024-03-17 12:23:34,34.21,ACH,Online,Desktop,Restaurant,TX,Approved,None,359,0,0
TXN00008630,CUST004260,MERCH00642,2024-04-12 20:20:06,20.64,Debit Card,In-Store,Mobile,Electronics,NC,Approved,None,769,0,0
TXN00013417,CUST010490,MERCH00225,2024-01-31 13:22:13,17.09,Credit Card,In-Store,POS Terminal,Travel,CO,Approved,None,381,0,0
TXN00023071,CUST003880,MERCH00793,2024-10-09 17:20:11,54.34,Debit Card,Online,Mobile,Travel,PA,Approved,None,764,0,0
TXN00085602,CUST010334,MERCH00708,2024-10-07 05:35:57,11.46,ACH,Online,Mobile,Fuel,OH,Approved,None,758,0,0
TXN00094264,CUST002411,MERCH00477,2024-05-30 06:05:42,31.62,ACH,In-Store,Desktop,Grocery,PA,Approved,None,208,0,0
TXN00087556,CUST001739,MERCH00507,2024-06-17 02:26:56,144.85,Credit Card,Mobile App,POS Terminal,Healthcare,WA,Failed,Invalid Account,193,0,0
TXN00090281,CUST001000,MERCH00613,2024-05-21 18:50:35,27.57,Debit Card,In-Store,Mobile,Healthcare,FL,Approved,None,657,1,0
TXN00030402,CUST003273,MERCH00055,2024-10-31 06:05:31,14.89,Debit Card,Online,Mobile,Retail,PA,Approved,None,496,0,0
TXN00011538,CUST006265,MERCH00262,2024-08-12 16:26:52,46.74,Debit Card,Online,Mobile,Fuel,FL,Approved,None,865,0,0
TXN00092799,CUST007878,MERCH00437,2024-11-29 11:48:09,76.79,Debit Card,In-Store,Desktop,Subscription,OR,Approved,None,404,0,0
TXN00088352,CUST001463,MERCH00785,2024-05-04 03:14:54,77.31,Credit Card,Mobile App,Desktop,Grocery,IL,Approved,None,302,0,0
TXN00041683,CUST001321,MERCH00620,2024-03-25 07:31:26,13.39,Credit Card,In-Store,Desktop,Retail,NV,Failed,Card Limit Exceeded,744,0,0
TXN00032354,CUST010845,MERCH00444,2024-12-27 11:44:43,31.08,Credit Card,Online,POS Terminal,Healthcare,MA,Approved,None,532,0,0
TXN00038719,CUST010654,MERCH00554,2024-04-29 16:54:27,80.68,Debit Card,Online,Mobile,Grocery,,Approved,None,353,0,0
TXN00041275,CUST008788,MERCH00670,2024-12-12 07:20:41,41.21,Digital Wallet,Mobile App,Mobile,Retail,PA,Approved,None,562,0,0
TXN00003869,CUST006323,MERCH00464,2024-04-22 07:34:38,40.7,Debit Card,In-Store,Desktop,Financial Services,PA,Approved,None,398,0,0
TXN00051697,CUST007888,MERCH00430,2024-07-12 00:19:34,43.56,Debit Card,Online,Desktop,Restaurant,AZ,Approved,None,286,0,0
TXN00095825,CUST002336,MERCH00636,2024-09-19 02:27:02,57.54,Debit Card,Mobile App,Desktop,Subscription,MA,Approved,None,119,0,0
TXN00023827,CUST009115,MERCH00213,2024-10-20 19:53:31,68.0,ACH,Online,Mobile,Retail,IL,Approved,None,217,0,0
TXN00016552,CUST007603,MERCH00349,2024-01-31 21:30:01,13.81,Credit Card,Mobile App,POS Terminal,Retail,FL,Approved,None,530,0,0
TXN00027004,CUST005509,MERCH00469,2024-06-01 14:01:54,25.21,Credit Card,In-Store,Desktop,Restaurant,CA,Approved,None,394,0,1
TXN00021650,CUST002567,MERCH00490,2024-12-09 00:38:19,50.42,Debit Card,Mobile App,Mobile,Travel,NV,Approved,None,509,0,0
TXN00031183,CUST000382,MERCH00719,2024-12-04 12:07:09,86.7,Credit Card,Online,Mobile,Grocery,CO,Failed,Suspected Fraud,402,0,0
TXN00093755,CUST005617,MERCH00493,2024-06-10 00:42:46,85.55,Credit Card,Online,POS Terminal,Financial Services,AZ,Approved,None,409,0,0
TXN00036381,CUST005288,MERCH00107,2024-04-11 07:52:54,58.04,Credit Card,In-Store,Desktop,Entertainment,CA,Approved,None,526,0,0
TXN00044457,CUST005788,MERCH00752,2024-02-22 01:16:23,90.69,Debit Card,Mobile App,Tablet,Fuel,AZ,Approved,None,383,0,0
TXN00066905,CUST004456,MERCH00452,2024-08-29 23:53:49,160.37,Credit Card,In-Store,Mobile,Entertainment,WA,Approved,None,492,0,0
TXN00095328,CUST000328,MERCH00070,2024-04-01 23:39:42,29.08,Credit Card,Online,POS Terminal,Electronics,OH,Approved,None,438,0,0
TXN00055093,CUST008573,MERCH00680,2024-11-16 23:33:18,37.25,Credit Card,Mobile App,Mobile,Retail,CO,Approved,None,753,0,0
TXN00049061,CUST009037,MERCH00381,2024-04-16 03:09:53,178.37,Debit Card,Mobile App,Mobile,Financial Services,NY,Approved,None,471,0,0
TXN00019145,CUST003303,MERCH00754,2024-07-17 03:50:06,26.23,Credit Card,In-Store,Mobile,Subscription,NC,Approved,None,472,0,0
TXN00077040,CUST004167,MERCH00765,2024-10-24 10:17:54,48.06,Credit Card,In-Store,Mobile,Grocery,OH,Approved,None,734,0,0
TXN00086163,CUST001335,MERCH00465,2024-12-03 16:54:08,82.48,Credit Card,Online,Tablet,Restaurant,NV,Failed,Card Limit Exceeded,478,0,0
TXN00025260,CUST011836,MERCH00178,2024-09-07 16:57:46,52.67,Debit Card,Online,POS Terminal,Retail,CO,Approved,None,399,0,0
TXN00019888,CUST008987,MERCH00023,2024-04-06 04:58:38,23.69,ACH,Online,Tablet,Retail,GA,Approved,None,174,0,0
TXN00016632,CUST011175,MERCH00282,2024-11-01 11:46:56,46.5,Debit Card,Online,Mobile,Grocery,NC,Approved,None,616,0,0
TXN00063573,CUST005442,MERCH00667,2024-11-30 08:58:32,24.16,ACH,In-Store,Mobile,Restaurant,TX,Approved,None,605,0,0
TXN00024272,CUST007785,MERCH00375,2024-04-11 02:26:49,51.41,Credit Card,Online,Mobile,Electronics,NV,Approved,None,208,0,0
TXN00034709,CUST010921,MERCH00055,2024-11-06 08:58:01,9.35,Debit Card,Online,Desktop,Electronics,CO,Approved,None,296,0,0
TXN00085911,CUST002859,MERCH00492,2024-12-27 07:36:35,42.66,ACH,Mobile App,Mobile,Grocery,NY,Approved,None,424,0,0
TXN00013428,CUST003497,MERCH00752,2024-10-14 20:10:58,33.54,ACH,Online,Mobile,Healthcare,NV,Approved,None,441,0,0
TXN00074216,CUST010339,MERCH00365,2024-06-09 13:12:37,170.22,ACH,Mobile App,Desktop,Retail,NY,Approved,None,263,0,0
TXN00096323,CUST005992,MERCH00344,2024-10-23 10:49:05,35.57,Credit Card,In-Store,Desktop,Retail,MA,Approved,None,205,0,0
TXN00001375,CUST004211,MERCH00720,2024-06-02 18:50:27,21.37,Credit Card,In-Store,POS Terminal,Retail,NV,Approved,None,472,0,0
TXN00003718,CUST010882,MERCH00359,2024-04-25 03:32:52,60.97,Credit Card,Online,Desktop,Healthcare,PA,Approved,None,471,0,0
TXN00011871,CUST001642,MERCH00339,2024-07-08 07:51:57,41.07,Digital Wallet,Online,POS Terminal,Fuel,OR,Approved,None,328,0,0
TXN00012156,CUST010655,MERCH00367,2024-04-17 07:23:41,120.54,Credit Card,Online,Mobile,Retail,CA,Approved,None,556,0,0
TXN00025461,CUST011394,MERCH00359,2024-02-06 18:46:12,110.36,ACH,Mobile App,Mobile,Grocery,PA,Approved,None,553,0,0
TXN00067506,CUST000724,MERCH00113,2024-08-30 10:27:00,23.11,Digital Wallet,Online,Mobile,Fuel,GA,Approved,None,649,0,0
TXN00037489,CUST010860,MERCH00289,2024-09-04 15:06:07,37.46,Credit Card,Mobile App,Mobile,Grocery,MA,Approved,None,224,0,0
TXN00001873,CUST006109,MERCH00154,2024-02-02 06:10:21,34.36,Debit Card,Online,Mobile,Healthcare,FL,Approved,None,653,0,0
TXN00035501,CUST011980,MERCH00781,2024-06-16 00:26:48,42.58,Credit Card,Mobile App,Mobile,Restaurant,NV,Failed,Processor Timeout,620,0,0
TXN00020930,CUST010779,MERCH00457,2024-05-09 12:00:23,10.55,Credit Card,In-Store,Mobile,Restaurant,MA,Approved,None,527,0,0
TXN00052901,CUST011925,MERCH00291,2024-08-13 14:16:16,36.6,Digital Wallet,Online,Desktop,Fuel,CA,Approved,None,887,0,0
TXN00065323,CUST011963,MERCH00672,2024-11-26 16:09:30,114.62,Digital Wallet,Mobile App,Tablet,Electronics,IL,Approved,None,539,0,0
TXN00023044,CUST008979,MERCH00457,2024-05-08 22:08:35,74.91,ACH,Online,Mobile,Grocery,,Approved,None,359,0,0
TXN00092734,CUST001091,MERCH00340,2024-01-26 03:50:27,23.18,Debit Card,In-Store,Mobile,Healthcare,NY,Approved,None,399,0,0
TXN00033832,CUST011093,MERCH00593,2024-02-20 05:37:20,13.93,Debit Card,Online,Desktop,Travel,NC,Approved,None,328,0,0
TXN00011283,CUST007082,MERCH00722,2024-05-29 09:41:30,27.13,Digital Wallet,In-Store,Desktop,Retail,CO,Approved,None,386,0,0
TXN00031561,CUST004714,MERCH00694,2024-10-27 08:19:02,40.35,Credit Card,Online,Tablet,Restaurant,AZ,Approved,None,122,0,0
TXN00047374,CUST006412,MERCH00275,2024-09-16 21:04:25,8.13,Credit Card,Mobile App,POS Terminal,Financial Services,FL,Approved,None,294,0,0
TXN00083119,CUST011850,MERCH00259,2024-04-02 15:11:32,27.25,Debit Card,Mobile App,Desktop,Retail,CA,Approved,None,142,0,0
TXN00054525,CUST001794,MERCH00464,2024-07-10 14:32:45,22.93,Digital Wallet,Mobile App,Mobile,Electronics,WA,Failed,Insufficient Funds,492,0,0
TXN00088664,CUST010354,MERCH00405,2024-08-17 11:24:49,24.14,Debit Card,Online,Desktop,Grocery,GA,Approved,None,783,0,0
TXN00058459,CUST008159,MERCH00008,2024-04-24 08:37:36,29.84,Credit Card,Mobile App,POS Terminal,Travel,AZ,Approved,None,526,0,0
TXN00076173,CUST009807,MERCH00565,2024-06-29 17:02:44,26.61,Credit Card,In-Store,Tablet,Grocery,OH,Approved,None,545,0,0
TXN00092762,CUST003741,MERCH00595,2024-07-23 21:17:39,29.92,Credit Card,In-Store,Mobile,Retail,CA,Approved,None,176,0,0
TXN00092735,CUST000113,MERCH00134,2024-01-26 13:12:31,336.83,Debit Card,Online,Mobile,Healthcare,GA,Approved,None,606,0,0
TXN00006229,CUST006241,MERCH00071,2024-11-13 04:10:53,14.88,ACH,In-Store,Desktop,Grocery,CO,Approved,None,639,0,0
TXN00084648,CUST000994,MERCH00790,2024-05-13 14:48:45,55.21,Debit Card,Mobile App,Desktop,Travel,NY,Approved,None,503,0,0
TXN00095087,CUST004626,MERCH00538,2024-03-19 23:57:01,196.87,Credit Card,Mobile App,Mobile,Subscription,WA,Approved,None,520,0,0
TXN00050339,CUST005423,MERCH00043,2024-08-20 14:19:46,51.08,Credit Card,In-Store,Desktop,Grocery,MA,Approved,None,214,0,0
TXN00054980,CUST006861,MERCH00468,2024-01-24 16:06:01,69.14,Debit Card,Mobile App,Desktop,Entertainment,CO,Approved,None,386,0,0
TXN00023493,CUST011411,MERCH00033,2024-09-29 09:27:36,40.99,Digital Wallet,Online,Mobile,Restaurant,NV,Approved,None,624,0,1
TXN00065271,CUST002699,MERCH00513,2024-01-11 00:15:48,59.71,Credit Card,In-Store,Desktop,Retail,OH,Approved,None,407,1,1
TXN00015773,CUST009236,MERCH00735,2024-04-11 07:00:53,108.47,Credit Card,Mobile App,Mobile,Financial Services,FL,Approved,None,235,0,0
TXN00012739,CUST003310,MERCH00428,2024-03-15 00:33:54,303.17,Digital Wallet,Online,POS Terminal,Retail,MA,Approved,None,683,0,0
TXN00035197,CUST008029,MERCH00005,2024-03-18 23:59:10,33.0,Debit Card,In-Store,Mobile,Healthcare,PA,Approved,None,470,0,0
TXN00041704,CUST010635,MERCH00475,2024-03-25 17:41:02,146.63,Credit Card,Mobile App,Mobile,Travel,IL,Approved,None,835,0,0
TXN00026239,CUST009476,MERCH00242,2024-01-28 01:43:33,17.64,Credit Card,Online,POS Terminal,Travel,NC,Approved,None,451,0,0
TXN00055445,CUST011497,MERCH00415,2024-01-31 08:28:56,33.15,Debit Card,In-Store,Mobile,Restaurant,CA,Approved,None,425,0,0
TXN00035412,CUST002495,MERCH00413,2024-06-03 01:13:36,25.69,Debit Card,In-Store,POS Terminal,Healthcare,AZ,Approved,None,426,0,0
TXN00079092,CUST011383,MERCH00171,2024-10-17 17:22:02,329.22,Credit Card,In-Store,Desktop,Healthcare,GA,Approved,None,420,0,0
TXN00031595,CUST006633,MERCH00278,2024-12-06 11:16:45,61.51,Digital Wallet,In-Store,Desktop,Electronics,IL,Approved,None,528,0,0
TXN00084735,CUST001880,MERCH00507,2024-07-12 04:35:54,29.94,Debit Card,Mobile App,Mobile,Restaurant,NV,Approved,None,530,0,0
TXN00066298,CUST011531,MERCH00497,2024-08-20 02:09:17,85.75,Digital Wallet,Online,Mobile,Electronics,CO,Approved,None,310,0,0
TXN00055486,CUST010499,MERCH00108,2024-06-30 10:40:19,40.39,Credit Card,In-Store,Mobile,Retail,CA,Approved,None,285,0,0
TXN00006117,CUST011038,MERCH00226,2024-08-22 02:13:15,66.49,Debit Card,Online,Desktop,Fuel,NV,Approved,None,434,0,0
TXN00097077,CUST001524,MERCH00563,2024-03-08 21:28:32,37.95,Credit Card,Mobile App,POS Terminal,Travel,GA,Approved,None,161,0,0
TXN00060435,CUST003993,MERCH00173,2024-05-23 06:07:53,45.73,Debit Card,In-Store,Desktop,Subscription,GA,Approved,None,552,0,0
TXN00056396,CUST010840,MERCH00379,2024-07-13 00:47:26,36.46,Digital Wallet,In-Store,Desktop,Fuel,CO,Approved,None,687,0,0
TXN00005592,CUST003470,MERCH00266,2024-09-30 02:46:06,17.23,Debit Card,Online,Mobile,Subscription,NV,Approved,None,512,0,0
TXN00080607,CUST008691,MERCH00354,2024-02-21 04:19:57,34.71,Debit Card,In-Store,Desktop,Grocery,FL,Approved,None,218,0,0
TXN00069178,CUST009108,MERCH00464,2024-08-16 16:50:36,20.46,Debit Card,Online,Tablet,Travel,MA,Approved,None,268,0,0
TXN00069742,CUST005085,MERCH00370,2024-11-02 03:11:23,62.48,Credit Card,Mobile App,Desktop,Restaurant,NY,Approved,None,138,0,0
TXN00074628,CUST005536,MERCH00441,2024-01-17 06:25:37,6.32,Credit Card,In-Store,Mobile,Grocery,OR,Failed,Merchant Decline,240,0,0
TXN00069735,CUST005757,MERCH00606,2024-02-22 12:08:17,65.49,Credit Card,Online,Mobile,Fuel,NC,Approved,None,849,0,0
TXN00070016,CUST009444,MERCH00225,2024-07-17 10:55:10,30.26,Credit Card,Mobile App,Desktop,Restaurant,AZ,Approved,None,487,0,0
TXN00030742,CUST010176,MERCH00498,2024-01-10 19:23:03,45.97,ACH,In-Store,Mobile,Fuel,MA,Approved,None,332,0,0
TXN00039828,CUST010583,MERCH00649,2024-03-31 11:36:27,32.3,Credit Card,Online,Desktop,Subscription,OR,Approved,None,254,0,0
TXN00038460,CUST009669,MERCH00669,2024-05-15 19:00:31,7.78,Debit Card,Online,Mobile,Retail,TX,Approved,None,627,0,0
TXN00009145,CUST004810,MERCH00516,2024-05-26 00:05:23,27.83,ACH,In-Store,POS Terminal,Healthcare,CA,Approved,None,736,0,1
TXN00088857,CUST011687,MERCH00703,2024-01-25 18:19:26,17.19,Debit Card,In-Store,Desktop,Retail,OR,Approved,None,563,0,0
TXN00027945,CUST009487,MERCH00188,2024-06-03 18:45:44,93.16,Credit Card,In-Store,POS Terminal,Grocery,FL,Approved,None,423,0,0
TXN00093547,CUST008526,MERCH00626,2024-08-11 12:19:13,26.42,Debit Card,Online,Mobile,Grocery,PA,Approved,None,322,0,0
TXN00049916,CUST006735,MERCH00479,2024-09-14 16:05:46,107.62,Credit Card,Mobile App,POS Terminal,Grocery,AZ,Approved,None,326,0,0
TXN00013988,CUST007321,MERCH00733,2024-06-02 11:08:30,9.77,Credit Card,Online,POS Terminal,Grocery,OH,Approved,None,447,0,0
TXN00014603,CUST011931,MERCH00606,2024-03-14 18:01:03,82.67,Credit Card,In-Store,Mobile,Travel,MA,Approved,None,176,0,0
TXN00067542,CUST010133,MERCH00623,2024-03-18 14:41:17,15.09,Credit Card,Online,POS Terminal,Financial Services,OH,Approved,None,212,0,0
TXN00016218,CUST001266,MERCH00315,2024-07-28 19:41:49,76.87,Debit Card,Mobile App,POS Terminal,Fuel,NC,Approved,None,614,0,0
TXN00015317,CUST004310,MERCH00728,2024-09-03 11:57:45,159.71,Credit Card,Mobile App,POS Terminal,Retail,MA,Approved,None,531,0,0
TXN00042332,CUST008087,MERCH00370,2024-08-27 10:30:44,26.91,Debit Card,In-Store,Desktop,Restaurant,PA,Approved,None,247,1,1
TXN00080534,CUST005792,MERCH00003,2024-10-18 20:51:02,191.57,Credit Card,Online,Mobile,Retail,OR,Approved,None,441,0,0
TXN00024119,CUST002698,MERCH00266,2024-06-12 13:57:08,24.17,Digital Wallet,In-Store,Mobile,Fuel,OH,Approved,None,392,0,0
TXN00032741,CUST011580,MERCH00691,2024-12-06 15:15:04,77.75,Debit Card,In-Store,Mobile,Healthcare,WA,Approved,None,592,0,0
TXN00061277,CUST010363,MERCH00686,2024-07-10 03:05:40,29.61,Debit Card,Mobile App,Desktop,Retail,OR,Approved,None,347,0,0
TXN00081235,CUST000230,MERCH00382,2024-05-23 20:29:12,65.6,Digital Wallet,In-Store,Mobile,Grocery,FL,Failed,Processor Timeout,475,0,0
TXN00091349,CUST009234,MERCH00325,2024-06-26 08:03:51,12.94,Credit Card,Online,Desktop,Retail,NV,Failed,Card Limit Exceeded,232,0,0
TXN00045016,CUST001962,MERCH00693,2024-03-09 15:48:11,12.15,Debit Card,Mobile App,Desktop,Grocery,NC,Approved,None,481,0,0
TXN00077605,CUST009914,MERCH00219,2024-03-24 20:08:55,294.57,Credit Card,Online,Tablet,Healthcare,PA,Failed,Processor Timeout,654,0,0
TXN00012555,CUST005886,MERCH00711,2024-02-21 16:54:33,21.99,Debit Card,Online,Tablet,Financial Services,OR,Approved,None,661,0,0
TXN00021460,CUST010438,MERCH00293,2024-10-12 06:57:55,85.62,ACH,Online,Mobile,Retail,GA,Failed,Expired Card,545,0,0
TXN00033489,CUST010538,MERCH00111,2024-10-09 07:56:08,9.56,Credit Card,Online,Desktop,Entertainment,NC,Approved,None,651,0,0
TXN00006394,CUST008842,MERCH00346,2024-06-19 05:11:31,11.81,Debit Card,In-Store,Desktop,Financial Services,NY,Approved,None,630,0,0
TXN00079250,CUST004691,MERCH00692,2024-08-29 21:50:05,45.48,Credit Card,Online,Mobile,Entertainment,AZ,Approved,None,581,0,0
TXN00035764,CUST008598,MERCH00028,2024-05-07 13:04:50,242.49,Debit Card,In-Store,POS Terminal,Retail,NY,Approved,None,196,0,0
TXN00089824,CUST007807,MERCH00510,2024-08-23 02:35:51,16.92,Debit Card,In-Store,Mobile,Retail,NY,Approved,None,384,0,0
TXN00025693,CUST007045,MERCH00505,2024-03-04 08:53:01,15.45,Digital Wallet,Online,POS Terminal,Healthcare,FL,Approved,None,299,0,0
TXN00038574,CUST008712,MERCH00030,2024-05-08 03:39:24,135.64,Credit Card,Online,Mobile,Grocery,GA,Approved,None,727,0,0
TXN00037963,CUST009187,MERCH00782,2024-03-05 15:29:54,9.06,Digital Wallet,Online,Desktop,Travel,FL,Approved,None,80,0,0
TXN00055512,CUST000225,MERCH00087,2024-05-16 15:47:30,61.23,Credit Card,In-Store,Tablet,Entertainment,NY,Approved,None,832,0,0
TXN00028942,CUST007728,MERCH00152,2024-02-04 19:24:07,22.71,Credit Card,Online,Mobile,Healthcare,NV,Approved,None,451,0,0
TXN00061430,CUST001323,MERCH00039,2024-09-19 23:40:15,155.95,ACH,In-Store,Desktop,Electronics,NV,Approved,None,589,0,0
TXN00095724,CUST009786,MERCH00418,2024-10-04 20:57:47,195.94,Debit Card,Mobile App,Tablet,Financial Services,AZ,Approved,None,464,0,0
TXN00022605,CUST009653,MERCH00177,2024-04-28 17:10:58,99.8,Debit Card,Mobile App,POS Terminal,Entertainment,FL,Approved,None,428,0,0
TXN00087321,CUST002445,MERCH00509,2024-09-24 11:06:26,119.79,Credit Card,In-Store,Mobile,Grocery,OR,Approved,None,347,0,0
TXN00008584,CUST011421,MERCH00674,2024-05-10 10:35:55,43.09,Credit Card,In-Store,Mobile,Grocery,CA,Approved,None,671,0,0
TXN00086958,CUST003835,MERCH00631,2024-08-22 10:12:54,9.58,ACH,Online,POS Terminal,Retail,GA,Approved,None,517,0,0
TXN00084945,CUST006501,MERCH00025,2024-02-27 13:07:14,42.3,Credit Card,In-Store,Desktop,Electronics,NV,Approved,None,368,0,0
TXN00067869,CUST010386,MERCH00650,2024-08-30 08:56:52,82.82,Digital Wallet,In-Store,Mobile,Restaurant,FL,Approved,None,646,0,0
TXN00083139,CUST005747,MERCH00247,2024-02-28 06:42:05,6.25,Debit Card,Online,Mobile,Restaurant,OR,Failed,Network Error,725,0,0
TXN00028578,CUST003157,MERCH00492,2024-09-24 01:57:12,15.47,ACH,In-Store,Tablet,Subscription,OH,Approved,None,847,0,0
TXN00003424,CUST009228,MERCH00587,2024-05-19 20:48:18,53.7,Credit Card,Mobile App,Desktop,Grocery,AZ,Approved,None,240,0,0
TXN00080573,CUST006742,MERCH00381,2024-04-06 11:00:13,22.07,Credit Card,In-Store,POS Terminal,Restaurant,OR,Approved,None,461,0,0
TXN00014285,CUST004748,MERCH00554,2024-11-28 21:02:30,46.64,Debit Card,In-Store,Mobile,Retail,FL,Approved,None,390,0,0
TXN00083018,CUST004512,MERCH00110,2024-10-26 19:47:48,30.56,Credit Card,In-Store,Mobile,Subscription,CA,Approved,None,925,0,0
TXN00015641,CUST003428,MERCH00454,2024-09-15 13:34:47,14.7,Debit Card,Online,Mobile,Fuel,NY,Approved,None,608,0,0
TXN00095543,CUST004137,MERCH00239,2024-01-07 19:34:41,31.37,Digital Wallet,Mobile App,Tablet,Entertainment,NY,Approved,None,221,0,0
TXN00052165,CUST007937,MERCH00073,2024-07-15 01:01:29,17.19,Credit Card,In-Store,POS Terminal,Retail,MA,Approved,None,363,0,0
TXN00051316,CUST008330,MERCH00772,2024-05-09 03:16:54,53.74,Credit Card,In-Store,Mobile,Fuel,MA,Approved,None,340,0,0
TXN00015051,CUST010517,MERCH00528,2024-02-08 22:57:19,26.35,Digital Wallet,In-Store,Desktop,Grocery,AZ,Approved,None,419,0,0
TXN00067083,CUST001139,MERCH00046,2024-10-20 18:30:40,26.32,Credit Card,In-Store,POS Terminal,Travel,PA,Approved,None,473,0,0
TXN00037603,CUST010508,MERCH00252,2024-01-11 18:38:45,37.63,Debit Card,Online,Desktop,Electronics,NY,Approved,None,592,0,0
TXN00043024,CUST006650,MERCH00059,2024-12-08 06:22:49,51.06,Credit Card,In-Store,Mobile,Healthcare,TX,Approved,None,396,0,0
TXN00025721,CUST000596,MERCH00799,2024-12-09 05:48:28,65.15,Credit Card,Online,Desktop,Retail,WA,Approved,None,348,0,0
TXN00005231,CUST007489,MERCH00585,2024-09-19 16:33:27,16.41,Debit Card,In-Store,Mobile,Grocery,TX,Approved,None,465,0,0
TXN00042347,CUST001370,MERCH00221,2024-11-04 09:21:28,64.25,Debit Card,In-Store,Tablet,Travel,NC,Approved,None,400,0,0
TXN00099696,CUST010488,MERCH00505,2024-04-05 13:06:21,21.37,Digital Wallet,In-Store,POS Terminal,Fuel,NY,Approved,None,499,0,0
TXN00062497,CUST010125,MERCH00522,2024-02-10 18:30:27,21.15,Digital Wallet,In-Store,Tablet,Fuel,PA,Approved,None,165,0,0
TXN00068204,CUST009321,MERCH00035,2024-11-05 14:39:40,15.98,Debit Card,In-Store,POS Terminal,Healthcare,NC,Approved,None,213,0,0
TXN00027547,CUST005136,MERCH00264,2024-09-17 21:28:01,149.34,Credit Card,Online,Tablet,Fuel,AZ,Approved,None,670,0,0
TXN00053913,CUST001217,MERCH00170,2024-04-03 08:56:53,173.67,Debit Card,Online,POS Terminal,Grocery,CA,Approved,None,376,0,0
TXN00054502,CUST004258,MERCH00561,2024-05-12 16:06:45,30.31,Digital Wallet,Mobile App,Mobile,Retail,OR,Approved,None,325,0,0
